,Math,Science,Literature,History,Art,Computer Science,Economics,Technology,Healthcare,Business,Arts,Education,Engineering,Analytical,Creative,Social
S1618,61.0,94.0,93.0,95.0,90.0,95.0,71.0,2.0,5.0,4.0,4.0,2.0,5.0,0.6881468858621674,0.10563101377354756,0.6200959212539231
S1619,94.0,66.0,89.0,87.0,91.0,61.0,88.0,5.0,4.0,4.0,5.0,5.0,5.0,0.014617109071151546,0.7503680639010291,0.34799104403389447
S1620,64.0,91.0,87.0,83.0,99.0,80.0,93.0,5.0,2.0,2.0,2.0,4.0,3.0,0.6353136457197426,0.8994880995256027,0.17531615484490903
S1621,70.0,75.0,88.0,78.0,62.0,66.0,93.0,4.0,3.0,3.0,4.0,2.0,1.0,0.7386225746654743,0.19708337319942726,0.9496429915204438
S1622,86.0,94.0,81.0,77.0,90.0,67.0,88.0,2.0,5.0,5.0,2.0,1.0,1.0,0.14364930264181985,0.4954176779845615,0.7188164852441773
S1623,62.0,94.0,86.0,95.0,85.0,79.0,63.0,2.0,3.0,4.0,4.0,5.0,5.0,0.2836774599714281,0.40743712749684013,0.70609227595787
S1624,78.0,68.0,61.0,65.0,67.0,85.0,86.0,4.0,3.0,4.0,4.0,4.0,5.0,0.28225905042478705,0.07986512277301372,0.6802511904846251
S1625,75.0,72.0,62.0,98.0,79.0,69.0,79.0,3.0,3.0,3.0,2.0,2.0,2.0,0.12811196706261174,0.9209561425701146,0.6229221659464746
S1626,95.0,69.0,94.0,62.0,90.0,66.0,84.0,2.0,3.0,5.0,5.0,2.0,3.0,0.7385178995636914,0.17264118108797277,0.23850165518093824
S1627,89.0,85.0,82.0,76.0,72.0,60.0,81.0,4.0,5.0,2.0,3.0,4.0,3.0,0.5965733350360785,0.7103281174458046,0.5626501709413227
S1628,85.0,64.0,61.0,65.0,71.0,85.0,76.0,1.0,1.0,1.0,4.0,4.0,1.0,0.29340521969460964,0.8251990479818905,0.4831664962730512
S1629,89.0,68.0,77.0,87.0,69.0,64.0,91.0,2.0,5.0,2.0,3.0,3.0,5.0,0.6963038688382267,0.2255888788167597,0.9535996344666717
S1630,99.0,94.0,61.0,72.0,76.0,95.0,62.0,1.0,2.0,3.0,5.0,2.0,4.0,0.7759981212340897,0.5338766087905865,0.9315003405734184
S1631,80.0,78.0,97.0,99.0,66.0,99.0,86.0,1.0,5.0,2.0,5.0,1.0,3.0,0.8934395992515737,0.222744192371379,0.377554225935284
S1632,67.0,85.0,95.0,94.0,95.0,77.0,80.0,3.0,3.0,2.0,3.0,3.0,1.0,0.46266763267776856,0.03996095115348275,0.7629459977983125
S1633,79.0,73.0,60.0,81.0,97.0,77.0,72.0,2.0,2.0,2.0,4.0,5.0,1.0,0.4353175645827583,0.3026470094450605,0.9933508868237303
S1634,98.0,93.0,98.0,78.0,69.0,62.0,63.0,5.0,1.0,2.0,2.0,4.0,5.0,0.09431738393252265,0.19894680001531395,0.6724755704242277
S1635,78.0,80.0,71.0,79.0,70.0,78.0,79.0,2.0,3.0,2.0,1.0,5.0,4.0,0.06743600766021984,0.3462839450015591,0.12538670575742605
S1636,88.0,67.0,75.0,72.0,76.0,80.0,93.0,3.0,5.0,5.0,1.0,2.0,4.0,0.3283473155705051,0.6649317574853734,0.5810338039231491
S1637,60.0,70.0,89.0,98.0,74.0,88.0,64.0,2.0,4.0,3.0,4.0,5.0,3.0,0.39255133670868403,0.8610308266459185,0.37222468609749804
S1638,84.0,82.0,90.0,60.0,78.0,82.0,81.0,1.0,2.0,4.0,4.0,1.0,1.0,0.8604952157520511,0.8392862425703015,0.8486391206532964
S1639,84.0,61.0,69.0,76.0,87.0,83.0,73.0,4.0,2.0,1.0,5.0,5.0,5.0,0.7485959188165525,0.8844624189653294,0.6851579105920759
S1640,89.0,87.0,95.0,87.0,88.0,64.0,66.0,2.0,3.0,2.0,4.0,3.0,1.0,0.8198052626312349,0.06006693880529779,0.7725856741133943
S1641,72.0,95.0,98.0,95.0,85.0,94.0,89.0,3.0,3.0,5.0,3.0,4.0,2.0,0.13447588777262942,0.10867199770917169,0.33971531646257247
S1642,70.0,62.0,94.0,66.0,88.0,74.0,88.0,5.0,5.0,4.0,1.0,5.0,5.0,0.6817382660041879,0.5770748788565414,0.35936433142253754
S1643,83.0,81.0,68.0,99.0,71.0,61.0,67.0,4.0,5.0,3.0,3.0,1.0,1.0,0.7658918598375167,0.2163543570277474,0.012927304978058607
S1644,97.0,69.0,96.0,84.0,89.0,77.0,79.0,4.0,2.0,4.0,4.0,2.0,5.0,0.3206860415049928,0.5685287647250483,0.22424700954745924
S1645,84.0,77.0,73.0,85.0,70.0,79.0,73.0,1.0,3.0,1.0,1.0,2.0,3.0,0.83427741211958,0.8999048184521989,0.6669624421509658
S1646,75.0,89.0,79.0,81.0,97.0,80.0,82.0,1.0,1.0,4.0,4.0,2.0,2.0,0.2524496009733713,0.26699747911383076,0.28118744553221187
S1647,99.0,96.0,99.0,96.0,82.0,80.0,75.0,1.0,4.0,1.0,1.0,4.0,1.0,0.42973651275714386,0.7121216769140767,0.08296123575910264
S1648,67.0,61.0,94.0,67.0,69.0,70.0,65.0,1.0,3.0,2.0,1.0,1.0,1.0,0.3291438515005132,0.26666011910365606,0.252992496470025
S1649,66.0,90.0,91.0,92.0,62.0,65.0,83.0,3.0,3.0,3.0,3.0,5.0,1.0,0.05892372080385755,0.8886617680482659,0.14953821237178577
S1650,79.0,83.0,65.0,72.0,95.0,78.0,65.0,5.0,3.0,4.0,3.0,4.0,2.0,0.964824793047169,0.8658465067319738,0.5960900574307536
S1651,62.0,94.0,77.0,99.0,79.0,99.0,69.0,1.0,5.0,4.0,5.0,4.0,4.0,0.4467271835357678,0.03742059953952004,0.9441101213425325
S1652,83.0,88.0,86.0,66.0,96.0,86.0,71.0,2.0,2.0,3.0,2.0,1.0,4.0,0.4636662870956173,0.34839627097283554,0.0462048022819721
S1653,70.0,95.0,61.0,83.0,82.0,65.0,97.0,4.0,1.0,3.0,1.0,3.0,4.0,0.26976885081559066,0.8627666953334721,0.8772970513694484
S1654,61.0,63.0,94.0,66.0,97.0,72.0,86.0,3.0,4.0,4.0,3.0,4.0,3.0,0.977680457800217,0.156975091175942,0.8399748266860912
S1655,63.0,77.0,80.0,87.0,61.0,92.0,99.0,3.0,1.0,3.0,3.0,5.0,2.0,0.6910864207594349,0.606256999004744,0.05981069628057334
S1656,96.0,73.0,64.0,83.0,74.0,89.0,98.0,3.0,2.0,3.0,3.0,3.0,3.0,0.4868667074010119,0.5371447175428034,0.8334995455916147
S1657,77.0,94.0,81.0,63.0,61.0,83.0,75.0,4.0,2.0,4.0,4.0,1.0,2.0,0.5254653179035546,0.997064149381588,0.6186270145518352
S1658,91.0,61.0,86.0,92.0,73.0,84.0,60.0,1.0,5.0,2.0,5.0,3.0,4.0,0.9270739646699109,0.4685200473008595,0.46957286048456903
S1659,75.0,85.0,95.0,67.0,96.0,91.0,94.0,5.0,5.0,2.0,2.0,4.0,3.0,0.028912537545418227,0.5456279489427154,0.9742827025408802
S1660,99.0,64.0,95.0,76.0,92.0,93.0,97.0,2.0,2.0,4.0,3.0,3.0,5.0,0.30510743378896266,0.8684370536934575,0.2730584573807431
S1661,95.0,86.0,97.0,82.0,94.0,63.0,67.0,2.0,4.0,1.0,4.0,3.0,4.0,0.6293262286187441,0.49353920910637705,0.9091118129129867
S1662,64.0,95.0,99.0,69.0,82.0,97.0,89.0,4.0,4.0,3.0,1.0,3.0,5.0,0.985300185234306,0.48491792457736194,0.47818907413805645
S1663,90.0,72.0,74.0,81.0,62.0,89.0,86.0,4.0,5.0,2.0,1.0,1.0,2.0,0.579048622786544,0.5182278315042047,0.6168530318100386
S1664,86.0,61.0,85.0,81.0,98.0,82.0,86.0,2.0,5.0,2.0,3.0,3.0,1.0,0.5217945683542576,0.41637382009833934,0.9484388167631931
S1665,84.0,85.0,84.0,75.0,77.0,80.0,84.0,4.0,3.0,4.0,1.0,4.0,5.0,0.5732537134624534,0.08373722687393803,0.45027763170520985
S1666,86.0,79.0,76.0,74.0,85.0,67.0,69.0,4.0,2.0,5.0,4.0,4.0,5.0,0.2596354612417219,0.4134797896888929,0.269357424130815
S1667,70.0,85.0,84.0,69.0,89.0,94.0,85.0,4.0,1.0,1.0,1.0,2.0,1.0,0.17901684236756832,0.6221496958547127,0.49670246130709117
S1668,70.0,83.0,84.0,68.0,97.0,61.0,98.0,2.0,5.0,3.0,3.0,4.0,5.0,0.1385356852031301,0.07884402773085963,0.5863673652142146
S1669,61.0,87.0,91.0,83.0,83.0,86.0,60.0,5.0,2.0,3.0,3.0,1.0,5.0,0.20276702341546193,0.2973228400109288,0.37280424597639306
S1670,64.0,73.0,82.0,82.0,62.0,63.0,63.0,2.0,1.0,4.0,1.0,3.0,4.0,0.21310596830916073,0.1845538945459112,0.880678758263212
S1671,96.0,92.0,74.0,61.0,68.0,94.0,71.0,5.0,3.0,3.0,5.0,1.0,5.0,0.9794690426995398,0.7656132600476471,0.9997381414618848
S1672,77.0,83.0,92.0,81.0,73.0,99.0,60.0,2.0,3.0,1.0,4.0,5.0,5.0,0.8386223026681129,0.9064195217925975,0.1811436264002616
S1673,86.0,82.0,71.0,72.0,85.0,65.0,72.0,2.0,4.0,1.0,3.0,4.0,1.0,0.15505371332673223,0.014311326892686216,0.5592903433031685
S1674,80.0,72.0,72.0,91.0,78.0,74.0,86.0,4.0,3.0,4.0,2.0,3.0,4.0,0.00961491902754874,0.6043478646042015,0.9614198908484283
S1675,74.0,72.0,71.0,77.0,60.0,75.0,89.0,3.0,4.0,5.0,2.0,4.0,5.0,0.7473334142844064,0.8558440497557429,0.07324056053159855
S1676,88.0,70.0,73.0,84.0,78.0,98.0,69.0,5.0,5.0,2.0,1.0,2.0,3.0,0.45589283606153075,0.27532947680162767,0.8272724108412783
S1677,76.0,75.0,88.0,97.0,63.0,94.0,88.0,5.0,1.0,3.0,4.0,4.0,3.0,0.6750997485855518,0.8696923056136949,0.11262779971064041
S1678,64.0,62.0,80.0,91.0,79.0,96.0,69.0,3.0,2.0,4.0,1.0,1.0,1.0,0.07929555427832802,0.23838710377275762,0.6861805282829738
S1679,79.0,85.0,62.0,86.0,84.0,83.0,74.0,5.0,5.0,3.0,3.0,1.0,2.0,0.8713426955704057,0.20477521738452986,0.30512635758182194
S1680,62.0,95.0,72.0,87.0,75.0,99.0,64.0,1.0,1.0,1.0,2.0,4.0,4.0,0.9339074830794217,0.09223070368641917,0.8198703214293657
S1681,84.0,63.0,89.0,68.0,74.0,86.0,83.0,3.0,4.0,5.0,4.0,3.0,2.0,0.4278903640012577,0.060008279251126284,0.05429368833551018
S1682,67.0,98.0,71.0,81.0,93.0,76.0,84.0,2.0,4.0,3.0,5.0,2.0,4.0,0.18040729447816173,0.9415895045005017,0.7861668317774103
S1683,74.0,75.0,80.0,65.0,67.0,92.0,73.0,5.0,3.0,5.0,5.0,5.0,3.0,0.02920800906133214,0.3536526191266125,0.9663226926582495
S1684,61.0,78.0,74.0,84.0,76.0,73.0,96.0,5.0,3.0,5.0,3.0,3.0,3.0,0.09758931925337,0.016068441943775547,0.22638924967770113
S1685,70.0,78.0,87.0,95.0,76.0,97.0,97.0,5.0,3.0,2.0,3.0,1.0,3.0,0.871382550562849,0.8985480401803357,0.48972274523978654
S1686,78.0,66.0,85.0,67.0,85.0,95.0,86.0,1.0,4.0,5.0,1.0,4.0,3.0,0.17615938061480074,0.7183798979261242,0.08349386733809083
S1687,87.0,62.0,93.0,84.0,88.0,79.0,76.0,1.0,3.0,5.0,4.0,2.0,3.0,0.37820142640674903,0.5008881619352397,0.02214282231364395
S1688,65.0,84.0,98.0,89.0,79.0,71.0,60.0,1.0,2.0,1.0,4.0,3.0,5.0,0.5941214190187132,0.8941699097315837,0.35993296512104
S1689,73.0,97.0,87.0,77.0,89.0,79.0,81.0,5.0,2.0,5.0,5.0,4.0,2.0,0.3689155315250644,0.7884229675729778,0.6316008156582754
S1690,81.0,82.0,62.0,86.0,86.0,79.0,68.0,2.0,4.0,5.0,4.0,4.0,5.0,0.12036673066168035,0.07613401604622261,0.4225010286995097
S1691,98.0,88.0,60.0,62.0,74.0,90.0,62.0,4.0,5.0,1.0,3.0,1.0,2.0,0.9458861309657149,0.2972677339783729,0.54662201323399
S1692,92.0,79.0,92.0,86.0,88.0,78.0,69.0,5.0,1.0,5.0,5.0,2.0,1.0,0.7984146862461637,0.8908904550787454,0.2244433756500228
S1693,60.0,92.0,67.0,71.0,86.0,85.0,72.0,2.0,1.0,3.0,1.0,5.0,2.0,0.07705098601068161,0.6028786757378607,0.9048714680251485
S1694,92.0,95.0,90.0,66.0,98.0,80.0,74.0,2.0,1.0,3.0,3.0,4.0,3.0,0.751976998079553,0.19506208044324413,0.30451088615456623
S1695,61.0,70.0,84.0,63.0,88.0,89.0,81.0,1.0,1.0,5.0,4.0,3.0,2.0,0.8398462592348743,0.8968570640765582,0.5988706487986675
S1696,88.0,91.0,61.0,95.0,67.0,92.0,96.0,3.0,5.0,2.0,3.0,3.0,1.0,0.6471249663956289,0.4927880877094021,0.721825085251447
S1697,91.0,85.0,85.0,93.0,80.0,87.0,87.0,3.0,3.0,1.0,5.0,2.0,1.0,0.6043056338721127,0.4291976960149647,0.5323899700806354
S1698,77.0,95.0,78.0,86.0,75.0,84.0,62.0,2.0,4.0,3.0,1.0,2.0,5.0,0.10159081268208137,0.4474301113245075,0.6989239568924523
S1699,90.0,68.0,98.0,70.0,70.0,65.0,71.0,5.0,2.0,1.0,3.0,1.0,4.0,0.5675132733932907,0.5899520383968642,0.9419440218101973
S1700,79.0,91.0,96.0,72.0,63.0,67.0,73.0,5.0,4.0,2.0,4.0,4.0,4.0,0.719693407786214,0.2479048489779031,0.5379660466515482
S1701,88.0,63.0,72.0,86.0,87.0,90.0,88.0,1.0,1.0,3.0,5.0,4.0,3.0,0.7807891954912196,0.9645613190302388,0.9270580948952434
S1702,78.0,73.0,81.0,94.0,97.0,94.0,61.0,4.0,1.0,5.0,3.0,5.0,5.0,0.6139122460199048,0.4319356523610691,0.045656562675998824
S1703,63.0,84.0,89.0,84.0,67.0,63.0,83.0,2.0,3.0,4.0,4.0,1.0,1.0,0.11272271712065718,0.444213215303091,0.28302440166911247
S1704,65.0,60.0,65.0,81.0,96.0,84.0,76.0,5.0,1.0,5.0,1.0,3.0,1.0,0.03576557682487491,0.5741708279367289,0.9345052127019613
S1705,86.0,78.0,73.0,77.0,81.0,62.0,91.0,1.0,5.0,4.0,3.0,1.0,2.0,0.7193782633696083,0.3112163926143646,0.8111088773022961
S1706,94.0,96.0,61.0,99.0,61.0,97.0,97.0,2.0,1.0,4.0,1.0,4.0,4.0,0.35921348660022834,0.032438511963374994,0.4682342620305461
S1707,89.0,74.0,79.0,95.0,78.0,79.0,70.0,2.0,3.0,4.0,5.0,5.0,1.0,0.616834063906686,0.9496488101077502,0.5599170171054654
S1708,99.0,61.0,90.0,92.0,65.0,76.0,93.0,2.0,1.0,1.0,5.0,5.0,4.0,0.335062416669213,0.8697797327147031,0.855672254435907
S1709,76.0,60.0,76.0,85.0,97.0,83.0,66.0,2.0,4.0,3.0,5.0,2.0,1.0,0.8116859003945213,0.5635455610932332,0.583955448958939
S1710,97.0,68.0,79.0,94.0,88.0,73.0,98.0,5.0,5.0,5.0,3.0,1.0,5.0,0.9143082500223124,0.6028625165343103,0.9656499546013069
S1711,83.0,90.0,63.0,78.0,98.0,87.0,77.0,4.0,4.0,4.0,2.0,1.0,5.0,0.5177333169110665,0.208726614999579,0.008766529389376387
S1712,95.0,88.0,71.0,87.0,60.0,99.0,94.0,2.0,2.0,2.0,2.0,4.0,4.0,0.9440087949549479,0.12458067163639786,0.007694966435518924
S1713,92.0,91.0,97.0,78.0,81.0,90.0,73.0,2.0,4.0,1.0,5.0,5.0,3.0,0.8782749597543155,0.4771673357958933,0.7556875287371579
S1714,97.0,70.0,86.0,71.0,98.0,74.0,79.0,1.0,3.0,2.0,1.0,3.0,3.0,0.9942224401114277,0.4617696467286223,0.5708818567571375
S1715,78.0,77.0,70.0,76.0,94.0,76.0,79.0,3.0,1.0,5.0,5.0,1.0,2.0,0.8342533886923031,0.6473806269807304,0.69433294135983
S1716,69.0,92.0,98.0,82.0,90.0,86.0,76.0,1.0,2.0,1.0,3.0,1.0,2.0,0.04114701941780785,0.7543653667216236,0.6179023161982877
S1717,67.0,76.0,65.0,96.0,96.0,94.0,97.0,3.0,2.0,2.0,2.0,2.0,4.0,0.1735514475882114,0.6007180914476881,0.4934006830575809
S1718,81.0,67.0,97.0,80.0,82.0,80.0,74.0,5.0,3.0,5.0,3.0,1.0,1.0,0.32882126680926627,0.7278738688720106,0.20917062539393327
S1719,63.0,68.0,74.0,84.0,66.0,74.0,65.0,2.0,2.0,5.0,4.0,2.0,4.0,0.5562358560681104,0.3956475254686871,0.5844667932848677
S1720,80.0,89.0,71.0,93.0,97.0,65.0,93.0,3.0,2.0,5.0,3.0,3.0,5.0,0.08782542527159831,0.06588238362427024,0.21937645290478303
S1721,67.0,92.0,65.0,90.0,94.0,67.0,72.0,3.0,5.0,2.0,3.0,3.0,5.0,0.28423162827615456,0.6147436026844879,0.4356987622311739
S1722,73.0,95.0,70.0,87.0,86.0,98.0,96.0,1.0,5.0,1.0,3.0,3.0,4.0,0.37091039239381174,0.9516452966403228,0.8171494181024396
S1723,91.0,80.0,97.0,74.0,75.0,80.0,87.0,2.0,3.0,2.0,1.0,3.0,3.0,0.7730196392827073,0.8618970877157981,0.17244558748143968
S1724,81.0,64.0,61.0,86.0,97.0,61.0,64.0,1.0,1.0,1.0,5.0,2.0,3.0,0.46887171998386146,0.3434166448691415,0.27825758408340384
S1725,83.0,95.0,60.0,66.0,87.0,73.0,90.0,2.0,4.0,1.0,2.0,2.0,4.0,0.8603822910645468,0.24096175509823892,0.18317685745508316
S1726,78.0,77.0,61.0,94.0,73.0,66.0,91.0,3.0,3.0,5.0,4.0,4.0,3.0,0.07705267225657442,0.6839038093526124,0.030243225300591092
S1727,73.0,92.0,89.0,83.0,68.0,79.0,81.0,3.0,5.0,1.0,4.0,4.0,4.0,0.1905660940084235,0.6352324705490111,0.5069074370086376
S1728,77.0,81.0,73.0,73.0,82.0,81.0,91.0,1.0,5.0,2.0,5.0,1.0,4.0,0.06904745561917447,0.5208124776895896,0.9544839436853993
S1729,90.0,96.0,62.0,79.0,61.0,68.0,69.0,2.0,2.0,5.0,1.0,3.0,5.0,0.9875433532934526,0.3783467726669255,0.01370757614828133
S1730,96.0,82.0,83.0,86.0,99.0,71.0,71.0,3.0,1.0,5.0,1.0,1.0,3.0,0.761380066456795,0.13243619782904847,0.98019482299438
S1731,78.0,75.0,61.0,69.0,68.0,91.0,60.0,4.0,3.0,3.0,1.0,5.0,4.0,0.5103965997758192,0.951546565749002,0.14515567329965084
S1732,60.0,90.0,88.0,66.0,86.0,71.0,71.0,1.0,5.0,1.0,2.0,1.0,3.0,0.10759478642440978,0.8035582441042111,0.3704568308584948
S1733,77.0,67.0,90.0,77.0,92.0,93.0,99.0,1.0,4.0,2.0,2.0,5.0,1.0,0.459227314232885,0.673429127281138,0.062109128132945335
S1734,72.0,71.0,62.0,85.0,99.0,84.0,95.0,5.0,2.0,5.0,2.0,1.0,5.0,0.23519158650741856,0.6136444249333953,0.41253088621840894
S1735,65.0,83.0,69.0,90.0,60.0,80.0,78.0,3.0,1.0,3.0,4.0,4.0,3.0,0.6993759367015329,0.6250287833957056,0.9232278485186668
S1736,92.0,70.0,66.0,79.0,88.0,75.0,63.0,2.0,3.0,4.0,3.0,4.0,2.0,0.34462895274599803,0.4830971252108893,0.03778824608407583
S1737,98.0,89.0,74.0,96.0,84.0,72.0,91.0,1.0,3.0,1.0,4.0,4.0,1.0,0.02523645649334305,0.6210549574679601,0.23077981806241576
S1738,62.0,73.0,82.0,60.0,71.0,92.0,61.0,2.0,1.0,1.0,3.0,5.0,5.0,0.7968332468719911,0.902788502058515,0.8033651524341857
S1739,90.0,83.0,64.0,79.0,80.0,89.0,84.0,1.0,3.0,1.0,4.0,1.0,2.0,0.46000284100929456,0.8851750916713388,0.08644111954731726
S1740,93.0,75.0,84.0,81.0,62.0,63.0,74.0,1.0,3.0,1.0,1.0,4.0,2.0,0.40028935634228513,0.20932170311806808,0.28025032393131755
S1741,84.0,84.0,64.0,93.0,87.0,63.0,60.0,4.0,1.0,2.0,4.0,5.0,4.0,0.6191833231776065,0.3456107009789826,0.6731594262911585
S1742,86.0,94.0,69.0,84.0,91.0,99.0,73.0,3.0,4.0,4.0,5.0,3.0,2.0,0.5574560284764035,0.023877502999073985,0.8399103050072858
S1743,62.0,91.0,97.0,80.0,88.0,61.0,89.0,4.0,2.0,1.0,3.0,2.0,3.0,0.9423883081980869,0.014166611788017924,0.7057619788568512
S1744,64.0,81.0,95.0,96.0,90.0,62.0,87.0,3.0,2.0,2.0,2.0,5.0,3.0,0.04366553684621777,0.19003543616661533,0.3662906282389764
S1745,96.0,90.0,95.0,61.0,95.0,99.0,91.0,5.0,1.0,2.0,5.0,3.0,3.0,0.3958078801238505,0.5486693594284293,0.9665576565362066
S1746,72.0,73.0,80.0,65.0,98.0,83.0,79.0,1.0,4.0,1.0,4.0,2.0,2.0,0.23633625313755746,0.44441452773201306,0.5071449689876094
S1747,64.0,85.0,64.0,90.0,91.0,71.0,84.0,4.0,2.0,5.0,4.0,2.0,4.0,0.8723409900147941,0.7348107297709998,0.517601796029245
S1748,80.0,98.0,96.0,71.0,85.0,61.0,99.0,2.0,5.0,5.0,4.0,3.0,2.0,0.6349668750086772,0.6522158070944325,0.730965488119156
S1749,61.0,62.0,81.0,79.0,91.0,93.0,95.0,5.0,4.0,4.0,5.0,2.0,1.0,0.7510923021843804,0.8046754724099796,0.9020711891724156
S1750,61.0,79.0,91.0,82.0,97.0,66.0,87.0,1.0,1.0,1.0,4.0,2.0,5.0,0.045039813154618025,0.4130692722804049,0.9763267664936167
S1751,92.0,71.0,63.0,95.0,88.0,99.0,64.0,4.0,5.0,5.0,5.0,3.0,4.0,0.2898911139159709,0.3544072018397333,0.5705702219639761
S1752,99.0,88.0,72.0,61.0,79.0,81.0,85.0,2.0,4.0,2.0,2.0,2.0,1.0,0.4218165427153272,0.6474125787694649,0.09478423688139392
S1753,64.0,65.0,78.0,77.0,74.0,86.0,83.0,4.0,2.0,5.0,3.0,5.0,4.0,0.8790169131676633,0.14853766863498763,0.5860388395243665
S1754,72.0,94.0,77.0,80.0,67.0,63.0,63.0,5.0,4.0,5.0,4.0,4.0,5.0,0.06173549184143512,0.29946230533098295,0.15126912247971414
S1755,80.0,85.0,96.0,92.0,68.0,81.0,76.0,5.0,1.0,5.0,4.0,2.0,2.0,0.6633174557534002,0.04413678411370414,0.9352547384751314
S1756,76.0,75.0,95.0,85.0,87.0,81.0,88.0,5.0,2.0,3.0,4.0,2.0,4.0,0.10965696299656613,0.6415321676959825,0.6851693314539591
S1757,88.0,73.0,74.0,93.0,78.0,88.0,75.0,3.0,1.0,5.0,5.0,5.0,4.0,0.5982693564999509,0.11932682753806534,0.9974316641728123
S1758,84.0,98.0,61.0,91.0,98.0,64.0,80.0,5.0,3.0,2.0,4.0,3.0,4.0,0.5165675403245442,0.2473557239546076,0.9538157138211736
S1759,70.0,76.0,78.0,83.0,61.0,71.0,71.0,1.0,5.0,5.0,4.0,2.0,2.0,0.8993640123729749,0.14818556953839102,0.45385433492259253
S1760,89.0,91.0,70.0,79.0,75.0,60.0,68.0,5.0,2.0,2.0,3.0,4.0,2.0,0.8271262047545903,0.6047764699291779,0.27921597095669193
S1761,88.0,68.0,72.0,96.0,99.0,75.0,77.0,1.0,3.0,5.0,2.0,5.0,5.0,0.17496524920307244,0.7694601567168898,0.09877691078350392
S1762,76.0,80.0,72.0,82.0,62.0,61.0,79.0,5.0,1.0,5.0,1.0,2.0,3.0,0.2690598730439441,0.6275400560135126,0.318802465569489
S1763,67.0,75.0,69.0,67.0,82.0,91.0,88.0,3.0,4.0,5.0,3.0,5.0,2.0,0.4696666114797343,0.22198500603493865,0.32718586988580545
S1764,91.0,80.0,62.0,97.0,66.0,79.0,91.0,4.0,2.0,5.0,1.0,1.0,5.0,0.9974013209063056,0.9781382623305257,0.1968955292960327
S1765,90.0,96.0,63.0,96.0,69.0,96.0,64.0,2.0,2.0,5.0,3.0,1.0,3.0,0.04469782694989677,0.14953210148721185,0.7769545302363674
S1766,94.0,82.0,87.0,63.0,89.0,73.0,92.0,1.0,1.0,5.0,1.0,5.0,3.0,0.8055129328313023,0.3133209432326136,0.3322284061026848
S1767,67.0,71.0,78.0,60.0,82.0,98.0,99.0,5.0,3.0,1.0,5.0,1.0,3.0,0.3667831347095549,0.6668450062219449,0.6408405625181164
S1768,85.0,99.0,95.0,74.0,79.0,93.0,80.0,4.0,5.0,2.0,4.0,1.0,3.0,0.04787004501822045,0.06869299486977165,0.5932122579120481
S1769,90.0,72.0,90.0,95.0,79.0,82.0,72.0,3.0,3.0,5.0,2.0,5.0,3.0,0.384905298138003,0.687721099027509,0.04808480746001342
S1770,64.0,62.0,98.0,81.0,84.0,85.0,73.0,5.0,5.0,1.0,5.0,1.0,3.0,0.8796372821916223,0.873936533969399,0.3797933710225806
S1771,86.0,68.0,64.0,68.0,66.0,83.0,96.0,5.0,2.0,5.0,5.0,1.0,3.0,0.750700728694291,0.0261831495653001,0.507768688568778
S1772,85.0,97.0,67.0,74.0,90.0,65.0,63.0,5.0,1.0,1.0,3.0,1.0,5.0,0.6557951449754829,0.48390175821991976,0.8751109532502332
S1773,96.0,81.0,93.0,77.0,87.0,68.0,80.0,4.0,1.0,1.0,2.0,4.0,2.0,0.55507821227018,0.021445911510305615,0.8626147745738794
S1774,96.0,74.0,64.0,87.0,74.0,81.0,98.0,5.0,1.0,2.0,2.0,1.0,4.0,0.814554764700837,0.697660737471106,0.17734667254915326
S1775,63.0,96.0,90.0,71.0,61.0,73.0,96.0,3.0,5.0,4.0,1.0,1.0,5.0,0.4084941514932179,0.9018960640199363,0.32999931794162185
S1776,67.0,96.0,73.0,60.0,91.0,84.0,99.0,1.0,1.0,4.0,4.0,3.0,1.0,0.04021059062796839,0.8015385990085099,0.13315771095942563
S1777,62.0,73.0,64.0,79.0,82.0,69.0,61.0,1.0,5.0,5.0,3.0,3.0,2.0,0.3939642485869166,0.12372206479990078,0.8781919362167943
S1778,80.0,61.0,98.0,72.0,93.0,75.0,70.0,5.0,5.0,3.0,2.0,4.0,4.0,0.29711727955809775,0.03309037424906447,0.2624001192918788
S1779,94.0,72.0,63.0,69.0,74.0,97.0,72.0,5.0,5.0,1.0,4.0,2.0,5.0,0.3451170125451296,0.3635748176884366,0.37256440964184
S1780,86.0,67.0,77.0,81.0,75.0,94.0,86.0,2.0,3.0,5.0,4.0,2.0,2.0,0.9153489944508744,0.5059924330314403,0.18327490232210297
S1781,95.0,82.0,89.0,94.0,86.0,88.0,70.0,4.0,5.0,3.0,3.0,3.0,2.0,0.5987658264112529,0.18619523833832097,0.46027043221223696
S1782,60.0,92.0,63.0,94.0,63.0,87.0,97.0,4.0,4.0,2.0,4.0,5.0,5.0,0.15456684749263627,0.6417826350779682,0.45605224199290195
S1783,79.0,80.0,99.0,73.0,71.0,87.0,76.0,2.0,5.0,4.0,4.0,1.0,2.0,0.8651967322009284,0.14570037137372893,0.20812487764899323
S1784,99.0,78.0,93.0,90.0,84.0,83.0,96.0,3.0,1.0,2.0,1.0,3.0,1.0,0.23967395291930427,0.4014254180652572,0.8597820406028481
S1785,68.0,73.0,79.0,89.0,88.0,69.0,71.0,1.0,1.0,4.0,2.0,4.0,2.0,0.3715787352786105,0.6343987758168858,0.35726302886755057
